,Channel Title,Channel Username,ID,Message,Date,Media Path
3949,Sheger online-store,@Shageronlinestore,1151,"multiple dispenser for cereals grains and pulse

6-Grid Grain Rice Bucket Cereal 
Dispensers Food Storage Box Container 
Kitchen Storage Tank

     ዋጋ፦  1,900 ብር

ውስን ፍሬ ነው የቀረው 

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-02-04 06:45:12+00:00,
3950,Sheger online-store,@Shageronlinestore,1150,"multiple dispenser for cereals grains and pulse

6-Grid Grain Rice Bucket Cereal 
Dispensers Food Storage Box Container 
Kitchen Storage Tank

     ዋጋ፦  1,900 ብር

ውስን ፍሬ ነው የቀረው 

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-02-04 05:13:40+00:00,photos/@Shageronlinestore_1150.jpg
3951,Sheger online-store,@Shageronlinestore,1149," Sink Slide box

 አትክልትና ፍራፍሬ ማጠብያ 
 የታጠቡ ዕቃወች ማስቀመጫ 

 Bearing weight Max 10kG
 Adjustment the length according to the slider's
 Fix clip to rim of sink

↔ Sliding from 37.5cm to 60cm

      ዋጋ፦  1100 ብር

ውስን ፍሬ ነው የቀረው 


 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-02-03 08:43:29+00:00,photos/@Shageronlinestore_1149.jpg
3952,Sheger online-store,@Shageronlinestore,1148,"BUBBLE FISH LAMP

 የጠረንጴዛ ፈርጥ
 ትንሿ Aquarium 
 4 ሰው ሰራሸ ውብ አሳዎች
 በኤሌክትሪክ እና በውሃ የሚሰራ
 የተለያየ ቀለም የሚሰጥ

     ዋጋ፦  1700 ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-02-03 06:41:28+00:00,photos/@Shageronlinestore_1148.jpg
3953,Sheger online-store,@Shageronlinestore,1147,"Flex Drain stop & Hair catcher

DUAL-PURPOSE DRAIN STOP & HAIR CATCHER:
NO MORE CRUMBLING OLD TUB STOPPER: 
EASY TO SET UP & MAINTAIN:

ፀጉር እና ቆሻሻ መታጠቢያዎን እየደፈነው ከተቸገሩ አሁኑኑ ይውሰዱ 

ዋጋ፦    250 ብር

ውስን ፍሬ ነው ያለው

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-02-02 14:48:23+00:00,
3954,Sheger online-store,@Shageronlinestore,1146,"Flex Drain Stop & Hair Catcher-Drain Stopper, 2 in 1 Silicone Stop & Filter Drain Stopper/Strainer",2023-02-02 14:45:52+00:00,
3955,Sheger online-store,@Shageronlinestore,1145,"Flex Drain stop & Hair catcher

DUAL-PURPOSE DRAIN STOP & HAIR CATCHER:
NO MORE CRUMBLING OLD TUB STOPPER: 
EASY TO SET UP & MAINTAIN:

ፀጉር እና ቆሻሻ መታጠቢያዎን እየደፈነው ከተቸገሩ አሁኑኑ ይውሰዱ 

ዋጋ፦    250 ብር

ውስን ፍሬ ነው ያለው

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-02-02 13:37:26+00:00,photos/@Shageronlinestore_1145.jpg
3956,Sheger online-store,@Shageronlinestore,1144," Fascial Gun Massager
            
ድብርት፣የህመም ስሜት እና ድካምን የሚያስወግድ
በማሳጅ ማሽኑ ሲታሹ የቫይብሬሽን ሲስተሙ በሰዉነታችን ዉስጥ ቆንጆ የደም ዝውውር እንዲኖር ያረጋል
 የትከሻ ፣ የጀርባ ፣ የወገብ እና የእግር ህመም ስሜት ካለብዎት ሁነኛ መፍትሄ
 በስራ ወይም በስፖርት የዛለ የደከመ ሰውነትን ለማነቃቃት በቀዳሚነት የሚመርጡት
4 የተለያየ ማሳጅ ማድረግያ ያለው ።
 ለአያያዝ ምቹ ፣ Rechargeable መሆኑ ቻርጅ አድርገዉ በየትኛውም ቦታ መጠቀም ይቻላል

Color: Black, Blue 

        ዋጋ፦2000ብር

limited stock

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-02-02 12:13:45+00:00,photos/@Shageronlinestore_1144.jpg
3957,Sheger online-store,@Shageronlinestore,1143," Fascial Gun Massager
            
ድብርት፣የህመም ስሜት እና ድካምን የሚያስወግድ
በማሳጅ ማሽኑ ሲታሹ የቫይብሬሽን ሲስተሙ በሰዉነታችን ዉስጥ ቆንጆ የደም ዝውውር እንዲኖር ያረጋል
 የትከሻ ፣ የጀርባ ፣ የወገብ እና የእግር ህመም ስሜት ካለብዎት ሁነኛ መፍትሄ
 በስራ ወይም በስፖርት የዛለ የደከመ ሰውነትን ለማነቃቃት በቀዳሚነት የሚመርጡት
4 የተለያየ ማሳጅ ማድረግያ ያለው ።
 ለአያያዝ ምቹ ፣ Rechargeable መሆኑ ቻርጅ አድርገዉ በየትኛውም ቦታ መጠቀም ይቻላል

Color: Black, Blue 

        ዋጋ፦2000ብር

limited stock

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-02-02 11:57:47+00:00,
3958,Sheger online-store,@Shageronlinestore,1142," Fascial Gun Massager
            
ድብርት፣የህመም ስሜት እና ድካምን የሚያስወግድ
በማሳጅ ማሽኑ ሲታሹ የቫይብሬሽን ሲስተሙ በሰዉነታችን ዉስጥ ቆንጆ የደም ዝውውር እንዲኖር ያረጋል
 የትከሻ ፣ የጀርባ ፣ የወገብ እና የእግር ህመም ስሜት ካለብዎት ሁነኛ መፍትሄ
 በስራ ወይም በስፖርት የዛለ የደከመ ሰውነትን ለማነቃቃት በቀዳሚነት የሚመርጡት
4 የተለያየ ማሳጅ ማድረግያ ያለው ።
 ለአያያዝ ምቹ ፣ Rechargeable መሆኑ ቻርጅ አድርገዉ በየትኛውም ቦታ መጠቀም ይቻላል

Color: Black, Blue 

        ዋጋ፦2000ብር

limited stock

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-02-02 10:05:28+00:00,
3959,Sheger online-store,@Shageronlinestore,1141,"ለልጆች አንዲሁም ለአዋቂወች የሚሆን ተጣጣፊ ወንበር


 ለሃይማኖታዊ ቦታዎች  ተመራጭ
ለቤትዎም ጭምር እንግዳ ቢመጣቦት መሆን የሚችል
ቦታ የማይዝ በቀላሉ ተጣጥፎ መቀመጥ የሚችል

 Light Wight Material Easy to Carry
 Great and Ideal for Kids, Adults & Seniors

Premium Quality - Made of tough & durable heavy-duty plastic for long-lasting durability

For Kids, Adults, Kitchen Garden Bathroom Stepping Stool

               
                  ዋጋ፦  850 ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-02-02 07:20:58+00:00,
3960,Sheger online-store,@Shageronlinestore,1140,"ለልጆች አንዲሁም ለአዋቂወች የሚሆን ተጣጣፊ ወንበር


 ለሃይማኖታዊ ቦታዎች  ተመራጭ
ለቤትዎም ጭምር እንግዳ ቢመጣቦት መሆን የሚችል
ቦታ የማይዝ በቀላሉ ተጣጥፎ መቀመጥ የሚችል

 Light Wight Material Easy to Carry
 Great and Ideal for Kids, Adults & Seniors

Premium Quality - Made of tough & durable heavy-duty plastic for long-lasting durability

For Kids, Adults, Kitchen Garden Bathroom Stepping Stool

               
                  ዋጋ፦  850 ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-02-02 05:14:05+00:00,photos/@Shageronlinestore_1140.jpg
3961,Sheger online-store,@Shageronlinestore,1139,"Foldable Car  sun shade umbrella 
የመኪና ፀሀይ መከላከያ

     ዋጋ:-1100birr

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-02-01 18:00:27+00:00,
3963,Sheger online-store,@Shageronlinestore,1137," Foldable Car Sunshade Umbrella
         High Quality 

የመኪና ፀሀይ መከላከያ

 ለበጋው የፀሀይ ሙቀት ምርጥ መላ
 እንደ ጃንጥላ የሚታጠፍና የሚዘረጋ
 ለማስቀመጥ ቦታ የማይዝ

Durable Material
UV Sun and Heat Reflector
Keep Vehicle Cool 
Pops Open Like an Umbrella
Easy to Use
Universal Size

 Reflect sunlight to reduce the temperature in the car, protect the seats and dashboard from fading and keep the air in the car fresh

           ዋጋ፦  1100 ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-02-01 17:54:35+00:00,
3966,Sheger online-store,@Shageronlinestore,1134," Foldable Car Sunshade Umbrella
         High Quality 

የመኪና ፀሀይ መከላከያ

 ለበጋው የፀሀይ ሙቀት ምርጥ መላ
 እንደ ጃንጥላ የሚታጠፍና የሚዘረጋ
 ለማስቀመጥ ቦታ የማይዝ

Durable Material
UV Sun and Heat Reflector
Keep Vehicle Cool 
Pops Open Like an Umbrella
Easy to Use
Universal Size

 Reflect sunlight to reduce the temperature in the car, protect the seats and dashboard from fading and keep the air in the car fresh

           ዋጋ፦  1100 ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-02-01 17:49:51+00:00,photos/@Shageronlinestore_1134.jpg
3967,Sheger online-store,@Shageronlinestore,1133,"wooden peper grinder spice container 

  ለቅመማ ቅመም መፍጫ እና መነስነሻ

ዋጋ፦    550 ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-02-01 14:57:30+00:00,photos/@Shageronlinestore_1133.jpg
3968,Sheger online-store,@Shageronlinestore,1132,"wooden peper grinder spice container 

  ለቅመማ ቅመም መፍጫ እና መነስነሻ

ዋጋ፦    550 ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-02-01 13:38:52+00:00,
3969,Sheger online-store,@Shageronlinestore,1131,"Solid wood

  ለቅመማ ቅመም መፍጫ እና መነስነሻ

ዋጋ፦    550 ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-02-01 05:07:35+00:00,
3971,Sheger online-store,@Shageronlinestore,1129," 6 Hooks Home Bathroom Kitchen Wall Suction Cup Towel Clothes Hanger Rack Holder

#Specifications:
6 hook design, can hanging multi items.
Suit for kitchen, bathroom and so on.
Easy to install, suction cup mount, no tools required.

 #Color:Purple,blue,white,lemon 


         ዋጋ፦   300 ብር   
              
 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-31 13:20:32+00:00,photos/@Shageronlinestore_1129.jpg
3972,Sheger online-store,@Shageronlinestore,1128, 6 Hooks Home Bathroom Kitchen Wall Suction Cup Towel Clothes Hanger Rack Holder,2023-01-31 12:43:11+00:00,
3973,Sheger online-store,@Shageronlinestore,1127," 6 Hooks Home Bathroom Kitchen Wall Suction Cup Towel Clothes Hanger Rack Holder

#Specifications:
6 hook design, can hanging multi items.
Suit for kitchen, bathroom and so on.
Easy to install, suction cup mount, no tools required.

 #Color:Purple,blue,white,lemon 


         ዋጋ፦   300 ብር   
              
 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-31 12:05:23+00:00,
3974,Sheger online-store,@Shageronlinestore,1126,"------------------ #ቅናሽ -----------------

 Magic Silicone Dish Washing Gloves
 High Quality (ወፍራሙ)

 ዕቃ ለማጠብ
 ቤት ለማፅዳት
 መኪና ለማጠብ 
 ለተለያየ አገልግሎት የሚውል

ዋጋ፦    450 ብር 350 ብር
ውስን ፍሬ ነው ያለው 

 አድራሻ   መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05/SL-06 (ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-31 05:11:35+00:00,
3975,Sheger online-store,@Shageronlinestore,1125,"------------------ #ቅናሽ -----------------

 Magic Silicone Dish Washing Gloves
 High Quality (ወፍራሙ)

 ዕቃ ለማጠብ
 ቤት ለማፅዳት
 መኪና ለማጠብ 
 ለተለያየ አገልግሎት የሚውል

ዋጋ፦    450 ብር 350 ብር
ውስን ፍሬ ነው ያለው 

 አድራሻ   መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05/SL-06 (ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-31 05:11:35+00:00,photos/@Shageronlinestore_1125.jpg
3976,Sheger online-store,@Shageronlinestore,1124,"Marado Electric heat kettle 

2.3L
1500watt 
360° cordless power base
indicator lamp
BPA free interior
automatic switch off

ዋጋ፦    1700 ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-30 16:00:33+00:00,photos/@Shageronlinestore_1124.jpg
3977,Sheger online-store,@Shageronlinestore,1123," Air Humidifier with Remote Control Flame Effect
       High Quality 

 በኤሌክትሪክ የሚሰራ 
 ለቤት መልካም መዓዛን የሚሰጥ

Capacity: 240ml
Purify the air & Beautify the Environment

8 Colors Remote Control Flame Effect Air Humidifier  Electric Aromatherapy Diffuser Simulation Fire 

very effective: Usb power interface, convenient and quick operation, can be used anywhere.

              ዋጋ፦  1,800 ብር
         
 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-30 09:05:03+00:00,
3978,Sheger online-store,@Shageronlinestore,1122,Air Humidifier with Remote Control Flame Effect,2023-01-30 08:27:49+00:00,
3979,Sheger online-store,@Shageronlinestore,1121,Flame aroma diffuser,2023-01-30 08:20:19+00:00,
3981,Sheger online-store,@Shageronlinestore,1119," Air Humidifier with Remote Control Flame Effect
       High Quality 

 በኤሌክትሪክ የሚሰራ 
 ለቤት መልካም መዓዛን የሚሰጥ

Capacity: 240ml
Purify the air & Beautify the Environment

8 Colors Remote Control Flame Effect Air Humidifier  Electric Aromatherapy Diffuser Simulation Fire 

very effective: Usb power interface, convenient and quick operation, can be used anywhere.

              ዋጋ፦  1,800 ብር
         
 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-30 08:11:35+00:00,photos/@Shageronlinestore_1119.jpg
3982,Sheger online-store,@Shageronlinestore,1118," SUN 5 Nail Dryer

#Features:
Infrared intelligent induction (30 S 60 S 90 S timing)
LCD display
Bottom cooling hole

ዋጋ፦     ብር

ውስን ፍሬ ነው ያለው

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-29 18:42:35+00:00,
3983,Sheger online-store,@Shageronlinestore,1117,"Straight Comb Hair stylist

‼ምንም ኣይነት ድምፅ የሌለው ‼

ሁሉንም አይነት ጸጉር ያለ ልፋት በሙቀት የሚያስውብ 

ለተለያዩ የጸጉር አይነቶች ከፍ እና ዝቅ የሚል የሙቀት መቆጣጠሪያ ያለው

ጸጉር ሳይሰባበር በጤናማ ሁኔታ ውብ የሚያደርግልዎ

ዋጋ፦    1250 ብር

 አድራሻ   መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05/SL-06 (ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-28 13:21:55+00:00,photos/@Shageronlinestore_1117.jpg
3984,Sheger online-store,@Shageronlinestore,1116,"Straight Comb Hair stylist

‼ምንም ኣይነት ድምፅ የሌለው ‼

ሁሉንም አይነት ጸጉር ያለ ልፋት በሙቀት የሚያስውብ 
 
ለተለያዩ የጸጉር አይነቶች ከፍ እና ዝቅ የሚል የሙቀት መቆጣጠሪያ ያለው

ጸጉር ሳይሰባበር በጤናማ ሁኔታ ውብ የሚያደርግልዎ

ዋጋ፦    1250 ብር

 አድራሻ   መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05/SL-06 (ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-28 12:59:21+00:00,
3985,Sheger online-store,@Shageronlinestore,1115," MINI FOLDABLE WASHING MACHIN
 ተጣጣፊ የልብሰሰ ማጠቢያ ማሽን ካልስ ፓንት ለማጠብ ተመራጭ
 ለውሰሰጥ ልብሶች ተመራጭ
 ቦታ ቆጣቢ ከቦታ ቦታ ይዘውት የሚንቀሳቀሱት
አነስተኝ የሀይል ፍጆታ የሚጠቀም

         ዋጋ:-3800 ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-28 08:19:51+00:00,
3986,Sheger online-store,@Shageronlinestore,1114,"Top choice garlic press
       
        ዋጋ:-450ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-27 10:36:42+00:00,photos/@Shageronlinestore_1114.jpg
3987,Sheger online-store,@Shageronlinestore,1113," የልጆች የውሃ ኮዳ

 600ML

     ዋጋ፦    550 ብር

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-26 11:16:33+00:00,
3988,Sheger online-store,@Shageronlinestore,1112," የልጆች የውሃ ኮዳ

 600ML

      ዋጋ፦    550 ብር

ውስን ፍሬ ነው የቀረው 

 አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-26 04:40:23+00:00,photos/@Shageronlinestore_1112.jpg
3989,Sheger online-store,@Shageronlinestore,1110," የራስ ቅል እንዲሁም የፀጉር ማሻ 
     ስንታጠብ ተመራጭ

ዋጋ፦   ትልቁ  200 ብር
                     

ውስን ፍሬ ነው ያለው

 አድራሻ   መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-25 10:57:28+00:00,photos/@Shageronlinestore_1110.jpg
3990,Sheger online-store,@Shageronlinestore,1109,"Multi-Purpose Under-Shelf Storage Basket

ጠንካራ ክብደት መሸከም የሚችል
ለቤታችን ተጨማሪ ዉበት የሚያላብስ 
ለኪችን እቃወች
ለመፅሀፍ
ለኪችን ካቢኔት
ሸልፍ ላይ    ተመራጭ 

ዋጋ፦    1100 ብር

ውስን ፍሬ ነው ያለን/ Limited stock


    አድራሻ   መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

     


     0909522840
     0923350054


  በTelegram ለማዘዝ  ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን
https://t.me/Shageronlinestore",2023-01-25 06:05:06+00:00,
